0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,date,125,126,127,128
2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,5.0,8.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,10.0,8.0,4.0,2.0,13.0,7.0,8.0,7.0,1.0,7.0,16.0,7.0,12.0,6.0,1.0,1.0,5.0,1.0,3.0,2.0,3.0,6.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,11.0,5.0,2.0,11.0,16.0,10.0,6.0,17.0,18.0,17.0,2.0,8.0,8.0,17.0,17.0,6.0,9.0,0.0,12.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,10.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,12.0,2.0,6.0,7.0,7.0,7.0,2.0,1.0,1.0,3.0,5.0,91.0,1.0,24.0,5.0,7.0,19.0,18.0,8.0,8.0,18.0,7.0,5.0,9.0,25.0,25.0,55.0,151.0,8.0,19.0,17.0,10.0,13.0,15.0,17.0,2.0,2023-10-24 14:51:19.115863+00:00,15.0,12.0,4.0,
18.0,6.0,12.0,8.0,5.0,15.0,14.0,14.0,12.0,5.0,9.0,14.0,20.0,14.0,14.0,13.0,7.0,14.0,6.0,9.0,14.0,4.0,16.0,12.0,9.0,8.0,17.0,21.0,12.0,10.0,6.0,1.0,8.0,14.0,10.0,12.0,7.0,4.0,10.0,5.0,5.0,4.0,17.0,17.0,17.0,18.0,7.0,9.0,4.0,12.0,18.0,8.0,18.0,22.0,19.0,10.0,4.0,12.0,10.0,15.0,19.0,15.0,9.0,4.0,3.0,7.0,4.0,5.0,9.0,3.0,18.0,15.0,14.0,14.0,18.0,11.0,7.0,13.0,9.0,8.0,9.0,12.0,11.0,5.0,22.0,8.0,16.0,13.0,9.0,12.0,12.0,4.0,6.0,10.0,13.0,12.0,6.0,14.0,6.0,15.0,16.0,14.0,7.0,13.0,44.0,13.0,6.0,76.0,53.0,6.0,14.0,8.0,12.0,58.0,63.0,83.0,61.0,14.0,7.0,7.0,45.0,7.0,16.0,17.0,16.0,2023-10-26 11:54:34.749443+00:00,9.0,8.0,5.0,
10.0,5.0,6.0,6.0,2.0,3.0,3.0,7.0,11.0,9.0,5.0,4.0,4.0,11.0,4.0,5.0,9.0,4.0,5.0,4.0,2.0,2.0,5.0,14.0,4.0,3.0,14.0,7.0,11.0,7.0,2.0,2.0,10.0,4.0,12.0,8.0,17.0,5.0,13.0,13.0,13.0,2.0,9.0,7.0,3.0,2.0,4.0,5.0,5.0,3.0,7.0,2.0,12.0,11.0,12.0,7.0,6.0,14.0,3.0,3.0,5.0,7.0,9.0,4.0,14.0,5.0,7.0,7.0,8.0,2.0,5.0,3.0,9.0,13.0,3.0,2.0,1.0,4.0,3.0,5.0,16.0,4.0,7.0,2.0,7.0,3.0,11.0,3.0,3.0,2.0,3.0,7.0,3.0,5.0,4.0,3.0,12.0,3.0,18.0,11.0,10.0,8.0,3.0,9.0,25.0,4.0,3.0,3.0,3.0,4.0,13.0,3.0,5.0,24.0,15.0,8.0,15.0,12.0,16.0,5.0,8.0,10.0,12.0,7.0,15.0,2023-10-27 10:28:12.943112+00:00,13.0,10.0,1.0,
6.0,13.0,4.0,3.0,11.0,4.0,6.0,2.0,2.0,2.0,3.0,3.0,13.0,9.0,8.0,2.0,2.0,4.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,4.0,10.0,2.0,2.0,2.0,1.0,8.0,3.0,4.0,2.0,2.0,3.0,10.0,3.0,9.0,4.0,13.0,5.0,8.0,8.0,2.0,2.0,2.0,6.0,4.0,2.0,8.0,3.0,3.0,3.0,2.0,2.0,2.0,14.0,12.0,4.0,2.0,3.0,12.0,9.0,5.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,6.0,2.0,13.0,6.0,2.0,1.0,1.0,1.0,3.0,8.0,14.0,4.0,16.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,6.0,2.0,2.0,12.0,3.0,13.0,2.0,2.0,2.0,3.0,11.0,7.0,8.0,4.0,2.0,3.0,6.0,6.0,3.0,4.0,9.0,5.0,5.0,13.0,7.0,3.0,1.0,8.0,10.0,7.0,2023-11-02 10:26:25.440705+00:00,2.0,9.0,2.0,2.0
15.0,22.0,2.0,17.0,6.0,13.0,2.0,2.0,1.0,7.0,2.0,4.0,1.0,11.0,13.0,3.0,2.0,1.0,4.0,4.0,5.0,12.0,20.0,7.0,6.0,4.0,9.0,2.0,2.0,4.0,8.0,2.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,8.0,2.0,15.0,6.0,6.0,2.0,2.0,2.0,2.0,5.0,5.0,8.0,16.0,2.0,4.0,2.0,3.0,2.0,5.0,4.0,8.0,8.0,11.0,3.0,2.0,4.0,2.0,12.0,21.0,13.0,5.0,12.0,6.0,2.0,4.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,6.0,12.0,16.0,15.0,4.0,7.0,20.0,2.0,3.0,2.0,4.0,6.0,8.0,5.0,3.0,12.0,3.0,8.0,5.0,4.0,2.0,1.0,1.0,11.0,5.0,2.0,9.0,11.0,3.0,2.0,8.0,16.0,6.0,19.0,3.0,7.0,16.0,4.0,3.0,3.0,3.0,16.0,15.0,17.0,2023-11-03 10:12:24.212770+00:00,9.0,5.0,14.0,3.0
15.0,7.0,3.0,9.0,5.0,7.0,15.0,5.0,4.0,3.0,4.0,25.0,13.0,6.0,5.0,11.0,6.0,10.0,7.0,7.0,14.0,15.0,4.0,11.0,8.0,10.0,8.0,18.0,17.0,5.0,10.0,2.0,8.0,7.0,4.0,3.0,10.0,12.0,14.0,4.0,14.0,12.0,9.0,10.0,3.0,3.0,3.0,3.0,6.0,4.0,5.0,12.0,8.0,10.0,6.0,5.0,10.0,7.0,10.0,11.0,13.0,12.0,9.0,4.0,5.0,12.0,4.0,6.0,13.0,6.0,8.0,6.0,8.0,8.0,13.0,6.0,4.0,5.0,13.0,5.0,3.0,10.0,11.0,2.0,6.0,7.0,8.0,13.0,7.0,5.0,2.0,13.0,14.0,7.0,10.0,10.0,17.0,6.0,4.0,14.0,16.0,4.0,3.0,4.0,10.0,10.0,6.0,5.0,13.0,6.0,14.0,9.0,6.0,6.0,14.0,6.0,12.0,4.0,4.0,16.0,6.0,9.0,14.0,4.0,4.0,2023-11-06 14:12:45.114504+00:00,4.0,14.0,4.0,3.0
22.0,10.0,14.0,7.0,5.0,3.0,25.0,2.0,2.0,8.0,15.0,16.0,11.0,17.0,17.0,10.0,10.0,15.0,13.0,7.0,12.0,10.0,17.0,16.0,4.0,7.0,13.0,16.0,5.0,9.0,3.0,2.0,4.0,11.0,3.0,4.0,3.0,23.0,2.0,11.0,13.0,8.0,5.0,3.0,11.0,2.0,2.0,12.0,1.0,6.0,16.0,16.0,15.0,12.0,16.0,15.0,10.0,10.0,7.0,14.0,15.0,17.0,10.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,2.0,6.0,2.0,2.0,6.0,9.0,2.0,3.0,3.0,14.0,3.0,2.0,15.0,11.0,7.0,6.0,5.0,3.0,12.0,2.0,14.0,7.0,13.0,9.0,7.0,2.0,13.0,17.0,5.0,6.0,8.0,12.0,12.0,14.0,11.0,17.0,16.0,11.0,16.0,10.0,5.0,9.0,16.0,10.0,7.0,18.0,18.0,17.0,9.0,12.0,14.0,9.0,18.0,11.0,18.0,2023-11-07 15:14:40.855561+00:00,17.0,10.0,10.0,5.0
5.0,3.0,5.0,3.0,2.0,11.0,3.0,8.0,4.0,2.0,4.0,3.0,9.0,4.0,8.0,4.0,5.0,3.0,2.0,2.0,3.0,2.0,4.0,10.0,5.0,2.0,1.0,5.0,11.0,7.0,2.0,1.0,5.0,8.0,10.0,3.0,4.0,3.0,4.0,2.0,1.0,4.0,13.0,7.0,11.0,5.0,3.0,3.0,1.0,2.0,5.0,8.0,2.0,6.0,6.0,11.0,4.0,3.0,2.0,7.0,4.0,3.0,2.0,7.0,3.0,3.0,15.0,2.0,3.0,3.0,6.0,7.0,12.0,9.0,3.0,2.0,2.0,8.0,5.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,6.0,8.0,5.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,8.0,10.0,10.0,8.0,5.0,3.0,8.0,12.0,16.0,6.0,7.0,18.0,4.0,4.0,15.0,6.0,6.0,11.0,6.0,6.0,11.0,9.0,3.0,2.0,6.0,4.0,2023-11-13 10:52:17.001514+00:00,4.0,12.0,7.0,2.0
2.0,11.0,14.0,7.0,12.0,12.0,16.0,12.0,10.0,12.0,4.0,9.0,14.0,10.0,7.0,9.0,17.0,7.0,5.0,3.0,9.0,11.0,18.0,15.0,11.0,4.0,9.0,19.0,11.0,10.0,2.0,4.0,9.0,14.0,14.0,13.0,11.0,7.0,12.0,7.0,6.0,5.0,9.0,17.0,16.0,8.0,13.0,6.0,12.0,7.0,5.0,13.0,15.0,8.0,10.0,7.0,12.0,7.0,7.0,14.0,19.0,13.0,14.0,12.0,13.0,16.0,19.0,8.0,13.0,14.0,17.0,18.0,17.0,13.0,10.0,6.0,7.0,16.0,16.0,12.0,8.0,9.0,7.0,7.0,4.0,6.0,14.0,11.0,15.0,9.0,6.0,9.0,2.0,3.0,4.0,9.0,4.0,5.0,8.0,12.0,9.0,13.0,13.0,4.0,6.0,14.0,16.0,9.0,6.0,15.0,4.0,9.0,9.0,14.0,13.0,10.0,6.0,17.0,17.0,10.0,4.0,9.0,4.0,16.0,18.0,2023-11-17 11:07:49.231486+00:00,16.0,14.0,13.0,4.0
4.0,8.0,16.0,4.0,7.0,8.0,5.0,6.0,2.0,4.0,9.0,6.0,9.0,8.0,8.0,14.0,11.0,2.0,3.0,3.0,2.0,2.0,12.0,9.0,7.0,5.0,11.0,13.0,14.0,5.0,4.0,2.0,7.0,3.0,17.0,6.0,4.0,5.0,6.0,4.0,9.0,4.0,6.0,15.0,12.0,5.0,3.0,3.0,6.0,3.0,5.0,4.0,10.0,6.0,6.0,7.0,3.0,4.0,2.0,14.0,12.0,14.0,16.0,10.0,7.0,16.0,9.0,6.0,9.0,3.0,10.0,11.0,12.0,2.0,5.0,2.0,5.0,8.0,11.0,3.0,3.0,7.0,6.0,5.0,12.0,5.0,15.0,7.0,9.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,12.0,6.0,12.0,11.0,8.0,13.0,8.0,5.0,6.0,11.0,14.0,16.0,12.0,19.0,12.0,4.0,3.0,11.0,8.0,15.0,17.0,15.0,14.0,10.0,11.0,11.0,6.0,13.0,12.0,2023-11-22 11:26:17.138819+00:00,6.0,16.0,13.0,1.0
4.0,6.0,14.0,14.0,7.0,12.0,13.0,6.0,9.0,3.0,8.0,15.0,10.0,16.0,14.0,12.0,3.0,3.0,2.0,3.0,6.0,11.0,15.0,5.0,5.0,2.0,6.0,10.0,10.0,3.0,2.0,1.0,10.0,18.0,5.0,7.0,7.0,12.0,10.0,8.0,13.0,4.0,8.0,11.0,5.0,3.0,3.0,3.0,15.0,5.0,14.0,16.0,14.0,11.0,10.0,3.0,5.0,3.0,4.0,15.0,14.0,17.0,9.0,8.0,9.0,8.0,17.0,2.0,15.0,13.0,9.0,11.0,9.0,4.0,9.0,16.0,14.0,11.0,3.0,3.0,2.0,5.0,6.0,11.0,12.0,11.0,3.0,19.0,8.0,4.0,2.0,9.0,6.0,8.0,2.0,3.0,10.0,10.0,10.0,12.0,11.0,4.0,2.0,2.0,15.0,14.0,15.0,8.0,5.0,5.0,6.0,5.0,14.0,13.0,16.0,14.0,16.0,6.0,5.0,7.0,6.0,3.0,7.0,18.0,12.0,2023-11-29 16:10:43.937582+00:00,5.0,18.0,3.0,1.0
13.0,10.0,12.0,13.0,3.0,5.0,5.0,5.0,2.0,3.0,6.0,7.0,14.0,3.0,3.0,3.0,3.0,5.0,1.0,2.0,7.0,4.0,10.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,12.0,12.0,9.0,14.0,8.0,8.0,6.0,8.0,4.0,7.0,7.0,6.0,3.0,3.0,2.0,9.0,6.0,5.0,13.0,3.0,5.0,7.0,3.0,14.0,6.0,4.0,13.0,13.0,16.0,13.0,2.0,13.0,12.0,8.0,18.0,9.0,18.0,11.0,10.0,5.0,8.0,13.0,9.0,6.0,16.0,13.0,6.0,2.0,12.0,5.0,4.0,12.0,7.0,5.0,7.0,14.0,9.0,2.0,10.0,8.0,6.0,8.0,3.0,3.0,6.0,6.0,8.0,10.0,4.0,7.0,3.0,6.0,2.0,6.0,3.0,13.0,5.0,4.0,6.0,18.0,13.0,20.0,7.0,10.0,19.0,15.0,22.0,4.0,8.0,3.0,15.0,13.0,2023-11-30 15:25:44.616341+00:00,14.0,10.0,6.0,4.0
1.0,3.0,8.0,6.0,7.0,2.0,11.0,7.0,3.0,4.0,16.0,5.0,6.0,8.0,6.0,11.0,7.0,6.0,3.0,13.0,8.0,2.0,5.0,19.0,2.0,1.0,5.0,16.0,15.0,5.0,5.0,1.0,11.0,9.0,3.0,3.0,4.0,3.0,10.0,5.0,9.0,3.0,19.0,9.0,11.0,2.0,3.0,2.0,9.0,3.0,16.0,8.0,17.0,15.0,15.0,7.0,4.0,4.0,4.0,7.0,13.0,13.0,9.0,7.0,8.0,3.0,3.0,2.0,5.0,6.0,5.0,3.0,16.0,3.0,11.0,3.0,18.0,12.0,13.0,4.0,5.0,9.0,7.0,2.0,6.0,11.0,12.0,10.0,8.0,3.0,3.0,2.0,10.0,2.0,3.0,3.0,7.0,11.0,8.0,7.0,16.0,10.0,7.0,6.0,3.0,7.0,17.0,14.0,16.0,8.0,5.0,2.0,5.0,2.0,11.0,13.0,15.0,12.0,13.0,5.0,2.0,4.0,9.0,11.0,14.0,2023-12-14 10:59:22.989674+00:00,14.0,12.0,4.0,1.0
3.0,4.0,15.0,2.0,2.0,7.0,17.0,21.0,4.0,1.0,9.0,3.0,7.0,14.0,20.0,8.0,6.0,3.0,4.0,8.0,2.0,7.0,10.0,10.0,11.0,2.0,8.0,14.0,8.0,7.0,8.0,1.0,2.0,2.0,11.0,3.0,2.0,2.0,2.0,3.0,5.0,4.0,19.0,9.0,12.0,3.0,4.0,7.0,3.0,2.0,5.0,8.0,7.0,18.0,16.0,11.0,5.0,7.0,2.0,5.0,8.0,17.0,16.0,8.0,9.0,3.0,3.0,12.0,2.0,3.0,2.0,8.0,4.0,3.0,1.0,1.0,4.0,3.0,9.0,5.0,2.0,16.0,2.0,1.0,3.0,18.0,5.0,10.0,13.0,3.0,11.0,2.0,2.0,8.0,13.0,9.0,4.0,8.0,9.0,18.0,20.0,103.0,6.0,8.0,11.0,14.0,17.0,18.0,26.0,13.0,9.0,12.0,8.0,15.0,10.0,8.0,18.0,21.0,17.0,9.0,11.0,7.0,7.0,4.0,8.0,2023-12-15 13:16:33.758530+00:00,13.0,12.0,12.0,3.0
6.0,21.0,8.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,6.0,9.0,10.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,10.0,7.0,3.0,1.0,6.0,10.0,7.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,5.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,12.0,6.0,4.0,9.0,7.0,2.0,3.0,1.0,9.0,10.0,14.0,3.0,9.0,6.0,3.0,1.0,8.0,8.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,7.0,2.0,2.0,2.0,4.0,8.0,2.0,3.0,13.0,7.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,5.0,12.0,3.0,7.0,5.0,3.0,4.0,4.0,2.0,3.0,4.0,6.0,9.0,6.0,6.0,4.0,3.0,6.0,6.0,6.0,12.0,17.0,11.0,3.0,5.0,4.0,3.0,3.0,10.0,17.0,2024-01-10 16:09:53.707280+00:00,17.0,6.0,3.0,1.0
3.0,7.0,3.0,5.0,4.0,9.0,11.0,8.0,5.0,2.0,2.0,6.0,10.0,6.0,15.0,10.0,13.0,3.0,6.0,8.0,4.0,3.0,6.0,15.0,8.0,8.0,13.0,18.0,17.0,5.0,11.0,7.0,16.0,6.0,4.0,10.0,3.0,4.0,2.0,12.0,10.0,5.0,9.0,18.0,8.0,6.0,6.0,2.0,3.0,4.0,18.0,3.0,10.0,16.0,20.0,12.0,10.0,7.0,4.0,3.0,14.0,16.0,17.0,13.0,4.0,9.0,6.0,4.0,8.0,1.0,2.0,2.0,5.0,4.0,4.0,2.0,4.0,3.0,11.0,14.0,8.0,13.0,6.0,3.0,2.0,11.0,19.0,15.0,7.0,12.0,5.0,2.0,3.0,8.0,3.0,9.0,9.0,11.0,9.0,9.0,14.0,17.0,6.0,6.0,3.0,16.0,15.0,10.0,14.0,14.0,8.0,6.0,13.0,18.0,8.0,9.0,13.0,12.0,16.0,16.0,18.0,5.0,6.0,14.0,9.0,2024-01-18 10:30:11.835718+00:00,19.0,16.0,3.0,5.0
11.0,18.0,14.0,9.0,10.0,7.0,11.0,11.0,19.0,4.0,3.0,3.0,13.0,7.0,16.0,15.0,14.0,10.0,9.0,6.0,8.0,8.0,14.0,12.0,7.0,8.0,9.0,11.0,15.0,16.0,15.0,15.0,7.0,11.0,14.0,13.0,6.0,13.0,14.0,8.0,3.0,3.0,15.0,12.0,12.0,9.0,12.0,8.0,12.0,11.0,2.0,12.0,10.0,12.0,16.0,19.0,11.0,12.0,6.0,8.0,15.0,16.0,10.0,11.0,20.0,6.0,15.0,7.0,4.0,9.0,12.0,12.0,10.0,8.0,16.0,9.0,11.0,17.0,11.0,7.0,11.0,10.0,7.0,9.0,5.0,8.0,19.0,20.0,6.0,12.0,8.0,2.0,13.0,7.0,9.0,8.0,8.0,4.0,6.0,19.0,5.0,5.0,6.0,11.0,9.0,17.0,18.0,14.0,8.0,12.0,7.0,12.0,13.0,16.0,18.0,3.0,15.0,16.0,15.0,9.0,8.0,7.0,19.0,7.0,12.0,2024-01-19 11:18:24.492380+00:00,16.0,12.0,9.0,2.0
17.0,6.0,9.0,7.0,12.0,21.0,16.0,3.0,2.0,5.0,15.0,14.0,9.0,6.0,8.0,5.0,4.0,4.0,7.0,7.0,8.0,19.0,9.0,4.0,8.0,4.0,10.0,8.0,5.0,4.0,6.0,1.0,12.0,9.0,12.0,8.0,2.0,5.0,3.0,17.0,8.0,16.0,12.0,7.0,8.0,3.0,2.0,2.0,5.0,9.0,16.0,17.0,12.0,16.0,18.0,6.0,4.0,6.0,12.0,12.0,11.0,8.0,6.0,8.0,11.0,4.0,18.0,4.0,14.0,19.0,11.0,4.0,3.0,2.0,13.0,18.0,9.0,16.0,3.0,2.0,2.0,3.0,9.0,16.0,9.0,15.0,4.0,13.0,3.0,2.0,2.0,16.0,6.0,10.0,6.0,6.0,18.0,17.0,15.0,8.0,15.0,14.0,3.0,9.0,15.0,14.0,12.0,4.0,22.0,10.0,14.0,11.0,12.0,14.0,7.0,14.0,7.0,13.0,3.0,16.0,18.0,7.0,16.0,10.0,20.0,2024-01-24 16:16:50.332168+00:00,9.0,12.0,5.0,
17.0,16.0,8.0,4.0,9.0,13.0,7.0,4.0,11.0,5.0,16.0,9.0,7.0,9.0,6.0,8.0,9.0,12.0,4.0,4.0,4.0,4.0,15.0,16.0,4.0,5.0,5.0,17.0,6.0,4.0,5.0,1.0,9.0,17.0,16.0,16.0,12.0,11.0,17.0,11.0,9.0,11.0,9.0,21.0,11.0,13.0,8.0,9.0,5.0,4.0,15.0,8.0,3.0,13.0,14.0,18.0,10.0,8.0,4.0,18.0,10.0,15.0,14.0,6.0,16.0,10.0,10.0,18.0,19.0,9.0,20.0,14.0,11.0,16.0,3.0,3.0,8.0,14.0,8.0,6.0,16.0,7.0,4.0,6.0,15.0,15.0,9.0,9.0,11.0,6.0,13.0,3.0,6.0,8.0,8.0,4.0,19.0,14.0,18.0,19.0,8.0,53.0,4.0,15.0,6.0,13.0,11.0,12.0,39.0,18.0,4.0,7.0,6.0,44.0,18.0,19.0,45.0,21.0,17.0,5.0,8.0,7.0,10.0,18.0,22.0,2024-02-01 10:28:41.123438+00:00,12.0,13.0,10.0,3.0
5.0,6.0,5.0,8.0,13.0,19.0,2.0,3.0,16.0,10.0,16.0,12.0,16.0,12.0,8.0,10.0,13.0,6.0,5.0,6.0,8.0,14.0,2.0,4.0,9.0,7.0,17.0,6.0,13.0,10.0,2.0,16.0,12.0,14.0,10.0,5.0,10.0,10.0,9.0,7.0,11.0,12.0,18.0,11.0,15.0,4.0,7.0,10.0,6.0,18.0,6.0,7.0,12.0,8.0,5.0,10.0,13.0,8.0,15.0,10.0,5.0,12.0,18.0,10.0,5.0,5.0,4.0,3.0,7.0,19.0,7.0,3.0,9.0,8.0,2.0,2.0,5.0,14.0,4.0,3.0,19.0,10.0,16.0,18.0,17.0,6.0,12.0,9.0,6.0,10.0,10.0,8.0,9.0,7.0,14.0,9.0,3.0,7.0,13.0,3.0,3.0,9.0,6.0,13.0,12.0,8.0,14.0,15.0,15.0,14.0,6.0,7.0,17.0,8.0,11.0,7.0,16.0,15.0,18.0,15.0,15.0,13.0,13.0,15.0,8.0,2024-02-02 10:03:28.145746+00:00,11.0,5.0,,
5.0,42.0,14.0,15.0,32.0,38.0,42.0,45.0,3.0,43.0,6.0,2.0,7.0,17.0,46.0,13.0,16.0,49.0,15.0,16.0,5.0,13.0,37.0,7.0,17.0,13.0,18.0,46.0,18.0,14.0,13.0,4.0,37.0,11.0,20.0,14.0,10.0,51.0,17.0,10.0,3.0,41.0,9.0,33.0,28.0,14.0,3.0,12.0,32.0,14.0,9.0,3.0,33.0,35.0,75.0,9.0,2.0,29.0,10.0,37.0,9.0,33.0,42.0,5.0,13.0,12.0,44.0,14.0,9.0,33.0,31.0,14.0,9.0,44.0,5.0,4.0,19.0,43.0,22.0,11.0,9.0,54.0,15.0,6.0,2.0,7.0,40.0,10.0,7.0,50.0,7.0,15.0,12.0,9.0,14.0,16.0,7.0,5.0,13.0,43.0,11.0,8.0,17.0,6.0,8.0,6.0,14.0,13.0,8.0,37.0,12.0,3.0,6.0,9.0,14.0,43.0,51.0,16.0,14.0,6.0,15.0,19.0,50.0,34.0,18.0,2024-02-08 11:29:40.047353+00:00,16.0,16.0,22.0,7.0
15.0,5.0,7.0,2.0,6.0,10.0,5.0,5.0,2.0,16.0,4.0,6.0,16.0,10.0,23.0,4.0,2.0,6.0,10.0,5.0,4.0,14.0,23.0,3.0,3.0,12.0,3.0,13.0,10.0,5.0,10.0,10.0,4.0,12.0,6.0,7.0,9.0,10.0,6.0,12.0,3.0,3.0,4.0,3.0,4.0,4.0,15.0,4.0,3.0,8.0,11.0,11.0,8.0,5.0,2.0,13.0,3.0,11.0,8.0,5.0,10.0,8.0,12.0,6.0,7.0,7.0,10.0,3.0,10.0,3.0,8.0,6.0,5.0,26.0,3.0,9.0,6.0,14.0,6.0,11.0,5.0,2.0,3.0,3.0,8.0,4.0,4.0,3.0,11.0,6.0,4.0,21.0,8.0,6.0,5.0,10.0,9.0,5.0,5.0,98.0,2.0,26.0,9.0,7.0,8.0,4.0,15.0,5.0,2.0,11.0,15.0,25.0,6.0,19.0,14.0,9.0,7.0,7.0,9.0,27.0,9.0,4.0,5.0,8.0,4.0,2024-02-09 13:32:05.551536+00:00,,,,
2.0,2.0,2.0,3.0,2.0,3.0,10.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,6.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,10.0,5.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,9.0,3.0,2.0,3.0,16.0,4.0,3.0,6.0,6.0,6.0,3.0,7.0,4.0,4.0,2.0,9.0,5.0,6.0,13.0,16.0,6.0,2.0,4.0,1.0,9.0,2024-02-16 14:08:50.388319+00:00,3.0,8.0,2.0,1.0
4.0,7.0,11.0,6.0,7.0,15.0,9.0,9.0,9.0,8.0,15.0,3.0,15.0,8.0,18.0,15.0,10.0,4.0,3.0,6.0,5.0,12.0,10.0,14.0,5.0,5.0,5.0,10.0,15.0,12.0,13.0,6.0,10.0,12.0,7.0,4.0,7.0,13.0,6.0,6.0,5.0,3.0,4.0,21.0,8.0,5.0,3.0,12.0,3.0,10.0,12.0,7.0,14.0,12.0,5.0,5.0,2.0,6.0,13.0,5.0,18.0,15.0,9.0,8.0,16.0,8.0,20.0,17.0,12.0,8.0,5.0,19.0,15.0,6.0,5.0,8.0,4.0,4.0,8.0,9.0,11.0,5.0,7.0,3.0,12.0,4.0,15.0,8.0,5.0,12.0,5.0,6.0,15.0,12.0,9.0,6.0,12.0,10.0,14.0,16.0,8.0,50.0,4.0,1.0,6.0,11.0,9.0,17.0,10.0,11.0,9.0,7.0,5.0,13.0,14.0,23.0,12.0,8.0,12.0,12.0,10.0,8.0,15.0,15.0,10.0,2024-02-22 13:42:47.295649+00:00,26.0,5.0,5.0,
4.0,6.0,11.0,5.0,6.0,12.0,8.0,8.0,6.0,7.0,11.0,3.0,12.0,7.0,17.0,14.0,9.0,4.0,4.0,5.0,4.0,11.0,14.0,13.0,4.0,5.0,4.0,10.0,14.0,10.0,10.0,4.0,7.0,15.0,7.0,4.0,6.0,10.0,4.0,5.0,4.0,2.0,3.0,18.0,8.0,4.0,2.0,9.0,3.0,8.0,9.0,4.0,10.0,10.0,5.0,5.0,2.0,6.0,11.0,6.0,14.0,11.0,9.0,9.0,15.0,7.0,20.0,30.0,8.0,8.0,4.0,18.0,12.0,6.0,4.0,6.0,3.0,4.0,7.0,8.0,9.0,4.0,5.0,3.0,10.0,4.0,12.0,8.0,5.0,10.0,4.0,5.0,13.0,11.0,8.0,6.0,11.0,8.0,14.0,12.0,7.0,22.0,4.0,3.0,5.0,14.0,11.0,12.0,7.0,10.0,10.0,7.0,4.0,11.0,12.0,10.0,10.0,7.0,30.0,11.0,9.0,7.0,13.0,11.0,10.0,2024-02-22 14:21:03.910465+00:00,14.0,4.0,4.0,
